business_id,service,drink,time,price,food
Copacabana Brazilian Steakhouse (230 Adelaide Street W),3.727586207,2.911764706,3.478448276,3.041666667,3.816129032
"Quaker Steak & Lube (1000 Airport Blvd, concourse A)",3.289473684,4.125,2.5,3.833333333,2.911764706
Steak ’n Shake (7020 Aurora Rd),2.461538462,0,1.444444444,2.4,1.739130435
Ginza Sushi House (1105 Carnegie Ave),3.85,4.75,4.05,3.3,3.96875
Applebee's (830 W Warner Rd),2.6875,2.375,4.2,2.5,2.416666667
Bazaar Meat by José Andrés (2535 S Las Vegas Blvd),4.160798122,4.374233129,4.36163522,3.143678161,4.309574468
Rawhide Steakhouse & Saloon (5700 W N Loop Rd),2.529411765,1.444444444,2.8,2.4,2.314814815
40 Northh (235 Rue Principale),4.75,3,4.666666667,4.5,3.8
Brazas Brazilian Grill (4508 E Independence Blvd),2.25,0,1.125,1,2.5
T2C Smokehouse (),0,0,3.5,0,4
Lone Star Steakhouse (6111 Mountain View Rd),3.722222222,3.75,2.8125,3.5,2.857142857
Chop Steakhouse & Bar (41 Colossus Dr),3.462962963,3,3.642857143,2.357142857,3.362068966
Le Saint-Bock (1749 Rue Saint-Denis),4.103174603,4.075757576,3.602564103,3.56,4.109589041
"Great Steak (1300 W Sunset Rd, Ste 2841, Space 2841)",1.277777778,1.5,1.4,1,1.333333333
Ohjah Japanese Steakhouse (239 N Pecos Rd),3.965346535,3.586956522,4.204081633,3.88,4.394444444
Outback Steakhouse (1319 River Run Ct),3.515625,1.1,2.708333333,1.666666667,3.383333333
Bavette's Steakhouse & Bar (3770 Las Vegas Blvd S),4.757246377,4.6640625,4.611940299,3.782608696,4.75
Commander's Palace (3663 Las Vegas Blvd S),4.892857143,5,4.916666667,4.25,4.892857143
1909 Taverne Moderne (1950 Rue Claude-Gagné),4,4,0,3.5,4
Applebee's Grill + Bar (4920 William Penn Hwy),2.875,3,3.25,0,2.590909091
"Sushi Tower & Steakhouse (4145 S Grand Canyon Dr, Ste 104)",3.819148936,3.181818182,4.145454545,3.592105263,3.929577465
Brasa Grill (1300 W 9th St),3.428571429,3.514285714,3.538461538,2.5,3.195945946
The Keg Steakhouse + Bar - Montreal (25 Rue St. Paul E),3.930232558,4.035714286,3.933333333,3.45,4.424050633
Scotch 80 Prime (4321 West Flamingo Rd),4.638461538,3.941176471,3.916666667,3.5625,4.548387097
Steak ’n Shake (650 E Waterfront Dr),1.59375,1.681818182,1.792682927,2.277777778,2.046153846
Mastro's Ocean Club (15045 N Kierland Blvd),4.28125,4.347457627,4.010152284,2.77027027,4.126074499
Showtime Bistro (2761 Markham Road),3.607142857,4,3.875,2.416666667,3.770833333
Kobe Sizzlers (808 Britannia W),3.716666667,3.625,3.260869565,2.285714286,3.225
Moxies Grill and Bar (1207 Blvd Robert Bourassa),3.481481481,3.735294118,3.1,2.75,3.875
"Moxie's Grill & Bar (730 100 City Centre Dr, Unit 2)",2.8,3.283783784,2.5,2.444444444,2.943548387
Applebee's Grill + Bar (10305 S Eastern Ave),2.320895522,2.6875,2.06097561,1.944444444,2.777173913
Twin Rivers (5301 Hwy 557),1.5,1,1.214285714,1.8,1.571428571
"The Bistro (1312 Nevada Hwy, Ste D)",3.461538462,4.416666667,3.472222222,3.428571429,2.983870968
Iguana Mack's (1371 N Alma School Rd),2.51,2.455882353,2.904761905,2.892857143,3.385135135
Yamato (751 N Hwy 16),2.375,1,1.333333333,1,1.571428571
Applebee's Grill + Bar (500 N Nellis Blvd),2.567307692,2.7,2.414634146,2.785714286,2.909090909
Applebee's Grill + Bar (6871 Pearl Rd),3,0,2.1,2,2.333333333
"Bertolucci Brazilian Steakhouse (2895 N Green Valley Pkwy, Ste A)",3.171568627,2.861111111,2.605882353,2.154545455,3.076335878
The Fire Pit (6020 Hurontario Street),2.590909091,3.4,3.411764706,2.4375,3.212121212
Carmen's Steak House (26 Alexander Street),3.807692308,0,3.833333333,2.25,3.851351351
The Cove (5301 Hwy 557),3.333333333,3.555555556,3.388888889,3.5,3.548387097
Giuseppe's Italian Grille (2630 W Horizon Ridge Pkwy),3.598958333,3.263157895,3.576923077,3.590909091,3.891791045
The Keg Steakhouse + Bar (927 Dixon Road),4.566666667,4.113636364,4.337837838,3.642857143,4.396226415
Sake Express (1327 E Franklin Blvd),3.48,3.75,2.85,3.807692308,3.627118644
LongHorn Steakhouse (1434 S Alma School Rd),3.036458333,3.722222222,3.176470588,2.80952381,3.213483146
Moe's Bar et Grill (21 Avenue de la Gare),4.5,0,0,3,4.5
Outback Steakhouse (6100 Rockside Pl),2.083333333,1.785714286,2.607142857,2.75,2.242424242
La Castile Steak House & Seafood Restaurant (2179 Dundas Street E),3.910714286,3.55,3.378378378,3.038461538,3.984375
LongHorn Steakhouse (2117 W Roosevelt Blvd),2.857142857,3,2.588235294,3.833333333,2.777777778
Applebee's Grill + Bar (1540 W River Rd N),2.857142857,1.375,2,3.5,3
North 51 Steakhouse (2001 Airport Road NE),4.333333333,4,4,3.5,4
Hank's Fine Steaks & Martinis (2300 Paseo Verde Pkwy),4.209016393,3.651960784,3.791666667,2.971910112,4.183035714
Redwater Rustic Grille (1935 Uxbridge Drive NW),4,3.333333333,3.692307692,3.25,3.934782609
"Silk Road Gourmet Chinese (5301 Grove Rd, Ste 1)",4.0375,2.428571429,3.833333333,3.833333333,3.679104478
The Tulip (1606 Queen Street  E),3.358974359,1.5,2.791666667,2.982142857,2.670454545
Cowboys Tap House And Grill (216 Edmonton Trail NE),0,0,0,0,1
Hibachi (105 Cross Avenue),3.571428571,3.9,3,2.555555556,3.148148148
Oakville Steakhouse (3801 S Las Vegas Blvd),3.875,3.714285714,2.9,1.875,2.586956522
Chalks Billiards (15150 Bannister Road SE),0,2.5,4,2.5,4.166666667
Calistoga Grill (235 Boulevard Saint-Jean),2.2,1,1,1.75,1.75
Fazio's Restaurant (8074 Columbia Rd),5,0,1.25,0,2.1
Steak And Stone (1026 S Gilbert Rd),3.1875,3.085714286,3.492647059,2.734693878,3.694444444
Stonehouse Grill (24850 Center Ridge Rd),3.605263158,3.75,3.4375,3.6,3.275862069
Shark Club Sports Bar & Grill (2493 27 Avenue NE),3.25,2.916666667,2.75,2.875,3.708333333
BARDOT Brasserie (3730 Las Vegas Blvd S),4.228915663,4.237931034,3.935185185,3.54296875,4.372745491
Pampa Brazilian Steakhouse (521 10 Avenue SW),3.321428571,2.5,3.852941176,2.541666667,4.05
Atria's Restaurant (103 Federal St),2.780487805,3.25862069,2.333333333,2.4,3.483870968
Great Scott Tavern (21801 Lakeshore Blvd),3.019230769,3.473684211,3.456521739,3.944444444,3.333333333
Moxie's Grill & Bar (215 300 Borough Drive),2.64,2.583333333,2.265625,2.366666667,2.483606557
Silverado Steakhouse (9777 S Las Vegas Blvd),3.637254902,3.617647059,4.03125,3.608695652,4.060240964
Reuben's Deli & Steakhouse (1116 Rue Sainte-Catherine Ouest),4.270935961,3.885714286,4.275700935,3.075,3.64047619
Steak Frites Saint-Paul (1014 Avenue Laurier Ouest),2.375,0,2,0,3
Lone Star Steakhouse (2841 W. Highway 74),2.1875,1.5,1,2,2
Applebee's Grill + Bar (2180 E Baseline Rd),2.421875,2.289473684,2.648148148,2.4375,2.680851064
"BBQ House (1955 W Guadalupe Rd, Ste 105)",3.698630137,2.75,3.386792453,3.333333333,3.928571429
Ruth's Chris Steak House (77 City Centre Drive),3.693877551,3,3.704545455,2.4375,3.6875
The Capital Grille (16489 N Scottsdale Rd),4.454545455,3.861111111,4.107142857,3.115384615,4.242424242
Lone Star Texas Grill (9301 Yonge Street),2.333333333,2.916666667,2.133333333,2.357142857,2.140625
Le St Mark (356 Saint Charles Ouest),4.5,0,0,0,5
Vintage Chophouse & Tavern (320 11 Avenue SW),4.371621622,3.6875,4.304347826,3.333333333,4.158333333
Golden Corral Development (2507 W Roosevelt Blvd),3,3,0,3.666666667,3.166666667
"Kingo Bowl (66 S Dobson Rd, Ste 112)",4.535714286,4.5,3.589285714,3.323529412,4.392857143
Texas Roadhouse (6095 Commerce Circle),4.46,3.136363636,3.472222222,3.458333333,3.512820513
Moxie's Grill & Bar (1331 - 17th Ave SW),2.357142857,2.166666667,1.375,0,2.428571429
Modern Steak (107 10A Street NW),4.339285714,3.125,4.4375,3.083333333,4.153846154
Bâton Rouge Steakhouse & Bar (520 Progress Avenue),3.333333333,2.75,3.5,1.875,2.975
"Cortez Room (Gold Coast Hotel and Casino, 4000 W Flamingo Rd)",3.734693878,3.555555556,3.046875,3.465517241,3.08
Firebirds Wood Fired Grill (3920 Sharon Rd),4,3.085714286,3.037313433,3.28125,3.840425532
Quaker Steak & Lube (4900 Transportation Dr),2.68,2.857142857,2.361111111,3.833333333,2.985294118
Applebee's Grill + Bar (3528 Hudson Dr),3,3.833333333,3,0,3.333333333
Buck & Honeys (804 Liberty Blvd),3.126436782,2.864864865,3.088709677,2.569444444,4.015
Texas Roadhouse (8650 Duncan Ave),2.825,4.055555556,3.5,3.5,3.733333333
Applebee's Grill + Bar (4296 Kent Rd),2.8,0,3,3.5,3.428571429
Montana Meat Company (6371 Centennial Center Blvd),3.106481481,3.482142857,3.405797101,3.293478261,2.867521368
Nicky & Smitty's Deli Restaurant (1021 N Aurora Rd),3.583333333,2.833333333,3.791666667,3.916666667,3.826086957
Open Range (1114 Edmonton Trail NE),4.45,5,3.923076923,4,3.777777778
Quindici 15 (15 Rue Bélanger),4.0625,3,4.25,3,4.444444444
Harry Buffalo (2119 Mentor Ave),2.52173913,2.6,2.692307692,2.5,2.75
Hyde Park Prime Steakhouse (4073 Medina Rd),4.5,3.8125,4.09375,3.1,3.95
Wasabi Japanese Steakhouse (3725 Orange Pl),3.086206897,3.794871795,3.517857143,3.083333333,3.726804124
Italian Grotto (3915 N Scottsdale Rd),2.976958525,2.817567568,3.136094675,2.16,2.754617414
Harry's Steakhouse & Banquet Center (5664 Brecksville Rd),3.028571429,2.452380952,3.178571429,3.339285714,2.868421053
Montana's BBQ & Bar (112 Crowfoot Terr Nw),1.944444444,1.5625,1.75,2,1.75
Applebee's Grill + Bar (8001 W Bell Rd),3.071428571,2.7,3.142857143,4.5,3.2
VooDoo Rooftop Nightclub & Lounge (3700 W Flamingo Rd),2.898373984,3.001851852,3.133333333,2.993150685,2.831460674
Sizzlers (460 Yonge Street),0,3.25,2.25,0,2.375
Dallas BBQ (5350 Rue Sherbrooke Est),0,0,0,3.5,0
Green Valley Ranch Resort & Spa (2300 Paseo Verde Pkwy),3.51171875,3.049180328,3.729372937,3.008,3.799618321
Claim Jumper Restaurants (129 E Fremont St),2.965909091,3.397058824,3,3.162790698,3.072727273
Les Tetes De Cochon (15 Rue Maurice-Aveline),4.208333333,3,4.75,0,5
StripSteak (3950 S Las Vegas Blvd),4.141491396,4.070175439,3.91337386,3.073059361,4.034246575
The Cattlebaron Alberta Steakhouse & Bar (3340 26 Street NE),3.657142857,4.3125,4.275,3.5,3.914285714
"The Speedway Club (5555 Concord Pkwy S, Fl 6)",3.25,2.583333333,4.166666667,3.5,3.545454545
Blackod Steak and Fish House (3479 Yonge St),2.4,0,1.125,1,2.7
Kabuto Japanese Steakhouse and Sushi Bar (446 Tyvola Rd),2.125,3,1.666666667,2.166666667,2.681818182
Triple Crown Bar & Grill (1252 Lawrence Avenue E),1.5,2.666666667,1.7,1.666666667,1.785714286
Restaurant Progress (702 W Montecito Ave),4.617021277,4.884615385,4.583333333,3.285714286,4.37628866
Applebee's Neighborhood Grill & Bar (8018 Concord Mills Blvd),1.733333333,3,1.46875,3,1.409090909
"Via Brasil Steakhouse on South Fort Apache and Charleston (1225 S Fort Apache Rd, Ste 100)",4.276595745,3.921875,3.94858156,3.403703704,4.305626598
Sushi Bomb (6302 Robinson Ctr Dr),4.2,4,4.5,4.2,4.2
XXI Chophouse (21 Nashville Road),3,0,2.333333333,0,3
The Backroom (4100 Paradise Rd),3.75,4.25,4,3.5,4
"Camelot Steakhouse (Excalibur Hotel And Casino, 3850 Las Vegas Blvd S)",3.400763359,3.120689655,3.65,2.534482759,3.169172932
PORT (1289 Wharf Street),3.613636364,3.592592593,2.939393939,2.583333333,3.095588235
Black Angus Steakhouse (7606 W Bell Rd),3.61038961,2.962962963,3.534883721,2.695652174,3.005617978
Le Vieux Shack - Resto-Bar (338 Rue Saint-Georges),2,0,2,0,0
Morton's The Steakhouse (15233 N Kierland Blvd),3.218085106,3.016129032,3.209302326,2.404761905,3.223958333
Steak Queen (345 Rexdale Boulevard),4.25,3.25,1,3.5,3.777777778
Le Milsa (1560 Rue Sainte-Catherine E),1,0,3,1,5
"Jin's Kitchen and Club (3400 S Jones Blvd, 5b)",1,5,3.714285714,1,1
Sammy's Chophouse (3151 34 Avenue SE),4.5,0,5,4.5,4.2
Market Street Kitchen (20825 N Pima Rd),3.756410256,3.427083333,3.310606061,2.692307692,3.633561644
"Mesa Grill Co (4545 E McKellips Rd, Ste 108)",2.388888889,3.3,3.25,3.833333333,3.1
Bill Johnson's Big Apple Restaurants (3757 E Van Buren St),3.279411765,3.3125,3.078125,2.791666667,3.333333333
Canyon Creek (25 Carlson Court.),3.7,3.9375,3.30952381,3.375,3.851851852
Applebee's Grill + Bar (2053 S Alma School Rd),3.579545455,2.529411765,2.673913043,2.7,3.353448276
House of Lords at Sahara Hotel and Casino (2535 Las Vegas Blvd S),3.857142857,3,3.916666667,2.5,3.833333333
Cholla Prime Steakhouse & Lounge (524 N 92nd St),4.226351351,3.913043478,4.080882353,4.13963964,4.734693878
Saddle Ranch Chop House (4321 N Scottsdale Rd),2.903225806,3.117283951,3.307142857,2.972222222,3.161764706
Marssa (101 Montelago Blvd),4.271929825,3.8125,3.64516129,2.727272727,3.508928571
Serano (455 Avenue Lafleur),3,0,0,0,4
Boulder Station Pasta Cucina (4111 Boulder Hwy),3.027777778,2.583333333,3.25,3.769230769,3.586956522
LongHorn Steakhouse (2950 East Germann Rd),4.5,4,3,0,2.5
Chicago Chophouse (604 8 Ave SW),3,3.8,3.6875,1.916666667,3.392857143
FlatIron Kitchen & Taphouse (215 S Main St),3.657303371,3.814814815,3.914285714,2.362068966,3.796610169
Applebee's Grill + Bar (5880 W Peoria Ave),2.984848485,2.55,2.672413793,2.214285714,2.607843137
La Piazza (2525 Rue des Nations),3.125,0,0,4.5,4
Texas De Brazil (28125 Chagrin Blvd),4.349056604,3.875,3.75,3,4.327586207
Sea Salt Brazilian Grill (1902 W Roosevelt Blvd),4.555555556,0,4.375,4.083333333,4.346153846
Nouveau Bistro & Lounge (7590 Fredle Dr),4.115384615,4.107142857,4.208333333,3.625,4.12
Chima Steakhouse (139 S Tryon St),4.138157895,3.972972973,4.045138889,2.925925926,4.135714286
Charleys Philly Steaks (620 Chestnut Commons Dr),3.666666667,0,1,1,2
"Tony Roma's (4307-130 Avenue SE, Suite 30)",2.375,2.166666667,3,4.5,2.9375
Mendoza's Cuisine (1121 Dundas Street E),5,4.5,4,0,3.666666667
LongHorn Steakhouse (4585 E Cactus Rd),4.168674699,3.4375,3.47826087,3.5,3.841584158
"Saveeda's American Bistro (5922 Weddington Rd, Ste A13)",4.454545455,5,4.6875,3.821428571,4.658536585
"The Fifth & Terrace (225 Richmond Street W, Suite 501b)",4.108108108,3.857142857,4.421052632,2.961538462,3.8375
"Red's Steakhouse (The Wigwam Resort and Spa, 300 Wigwam Blvd)",2.6875,1.5,3.142857143,2,2.357142857
LongHorn Steakhouse (9557 Mentor Ave),2.78125,3.1,2.75,2.75,3.375
Charcut Roast House (101-899 Centre Street S),3.909836066,4.051282051,4.298969072,3.283018868,4.21686747
Parker's Grille & Tavern (32858 Walker Rd),3.732142857,3.590909091,4.238095238,3.325,3.986486486
Outback Steakhouse (2625 W Craig Rd),3.74,2.919354839,2.377192982,3.583333333,3.344827586
Moxie's Grill & Bar (41 Shawville Boulevard SE),2.4375,2.25,2.222222222,3.5,3.055555556
Carolina Prime Restaurant & Steakhouse (225 E Woodlawn Rd),3.171052632,3.3125,3.907407407,3.08,3.254716981
Windsor (3 Place du Commerce),2.25,2.166666667,2,3,2.75
"Porter's Steakhouse (Hilton Cleveland, 3663 Park E Dr)",4.5,0,0,2.5,3.333333333
"Joes Seafood Prime Steak & Stone Crab (3500 Las Vegas Blvd S, Ste R-05)",4.536758893,4.358247423,4.278994845,3.618421053,4.496052632
Tessaro's (4601 Liberty Ave),4.066666667,3.935483871,3.463114754,3.53030303,4.1125
Corkscrew Saloon (811 W Liberty St),4.25,4.416666667,4.590909091,2.84375,4.181818182
Tokyo Hibachi & Sushi (1132 N Court St),4.088235294,2.5,4.65,4,3.863636364
Outback Steakhouse (8338 Pineville Matthews Rd),2.861702128,2.9375,2.12962963,2.0625,3.255102041
Chop Steakhouse & Bar (6605 Macleod Trail SW),3.326086957,2.805555556,3.56,3.3,3.811111111
Primarily Prime Rib Restaurant (9777 S Las Vegas Blvd),3.788194444,2.865384615,4.241666667,3.49382716,3.945054945
Trafalgar Steakhouse & Grill Restaurant (7443 Trafalgar Road),4.75,0,0,2.5,4.333333333
"Ruth's Chris Steak House (7001 N Scottsdale Rd, Ste 290)",4.192825112,3.846153846,3.793478261,3.008333333,4.026570048
Minder Binder (715 S Mcclintock Dr),3.078947368,2.444444444,3.147058824,3.444444444,2.602941176
Texas Roadhouse (7341 Northcliff Ave),3.689655172,3.611111111,3.866666667,3.541666667,3.101851852
AJ's Steakhouse (4455 Paradise Rd),2.583333333,4.5,3.75,3.75,3.5
Tony Roma's (3010 23rd St. N.E.),3.083333333,1,2.75,1.625,2.633333333
McCormick & Schmick's Seafood & Steaks (4335 Barclay Downs Dr),3.798507463,3.609375,3.023255814,2.74,3.49375
Rib 'N Reef Steakhouse (8105 Boulevard Décarie),4.013888889,3.7,3.411764706,2.944444444,4.388888889
Zero 8 (1141 Rue Bélanger),0,0,0,0,4.5
Boeuf Cochon (255 Martigny Ouest),4.75,4.5,4.5,4,4.75
Les Voltigeurs Restaurant (305 Boulevard Sainte-Rose),1,1,0,1,1
"Philly Steak & Wings (1450 W Southern Ave, Ste A)",4.065217391,3.958333333,4.294117647,3.588235294,4.031914894
"Walkers Wine Bar & Grill (2575 Dundas Street  W, Suite 1)",3.047619048,3.2,3.535714286,2.833333333,3.02173913
Applebee's Grill + Bar (3938 Medina Rd),1.916666667,3,2.590909091,2.5,2.454545455
The Keg Steakhouse + Bar - Calgary (320 4th Avenue SW),3.730769231,4,4.181818182,2.6,3.828125
Steak ’n Shake (699 S Mill Ave),2.545454545,2.625,2.45,2.568965517,2.391129032
Applebee's Grill + Bar (5010 S Fort Apache Rd),3.024390244,2.947368421,2.607142857,2.75,3.417525773
"Toscano Italian Steakhouse (3900 S Paradise Rd, Ste F)",4.428571429,5,4,3.1,3.6
Steak N Shake (590 Pittsburgh Mills Cir),2.25,1.75,2.2,0,2.722222222
"The ROCK Cafe & Restaurant (Vista Landing Complex, 920 36th Street NE, Suite 140)",4.833333333,4,4.5,3.875,4.583333333
Montana's BBQ & Bar (17450 Yonge St),1.416666667,1.857142857,1.8,1,1.5
"Switch Steak (Encore Las Vegas, 3121 Las Vegas Blvd S)",4,3.875,3.814285714,2.863636364,3.913978495
Pub Victoria (698 Rue Notre-Dame O),3.333333333,3,1,3.5,3.166666667
Arashi Japan Sushi & Steak House (30006 Detroit Rd),3.151515152,3.5,2.954545455,2.826086957,3.64893617
Anthony's Prime Steak & Seafood (12300 Las Vegas Blvd S),4.340909091,4.1,4.342105263,3.448979592,4.216312057
"Harry's Grille & Tavern (2127 Ayrsley Town Blvd, Ste 103)",4.302083333,4.375,3.907894737,3.191176471,4.286764706
"Caesar's Steak House (10816 MacLeod Trail SE, Suite 110)",4.666666667,3.75,4.3125,3.25,4.25
"Atami Japan (12120 State Route 30, Ste 170)",4.115384615,3,3.75,3,4.066666667
Gazebo Burgers & Grill (548 trafalgar Road),4.555555556,0,3.375,2.5,4.15
Trivs (17100 Royalton Rd),4.763888889,3.4,4.45,3,4.209302326
Taverne Of Richfield (3960 Broadview Rd),2.833333333,3.15625,3.130434783,3,3.121212121
Montana's BBQ & Bar (2890 Major Mackenzie Dr East),2.5,2,2.8,2,2.5
Terzetto (12300 Las Vegas Blvd S),3.818181818,4,3.75,2.9,3.866666667
Outback Steakhouse (9395 McKnight Rd),2.5,2.214285714,2.12962963,2.583333333,1.685714286
Chart House (129 E Fremont St),4.13125,4.182926829,4.00462963,3.066666667,3.770949721
Silver Spur Saloon & Restaurant (6245 E Cave Creek Rd),3.444444444,1.928571429,3.142857143,2.75,2.96875
"Del Frisco's Grille (2425 E Camelback Rd, Ste 110)",3.914634146,3.85483871,3.745901639,2.810344828,3.855855856
Avenue 16 Kitchen & Bar (8220 Bowridge Crescent),2,1,2.5,0,2.5
Archi's Thai Kitchen (6360 W Flamingo Rd),3.796969697,3.210526316,3.508849558,3.648648649,3.893103448
TJ's Steakhouse (3000 Paradise Rd),4.064516129,3,3.115384615,2.928571429,4
Watami Hibachi Steakhouse (2033 Lebanon Church Rd),5,5,4.4,3.75,4.571428571
Cowgirls Steakhouse and Saloon (1733 N Dysart Rd),2.041666667,3.25,3.333333333,3.5,2.545454545
Firebirds Wood Fired Grill (7716 Rea Rd),4.364779874,3.401785714,4.165178571,3.3125,4.101036269
"Bonsai Japanese Steak & Sushi (7315 S Rainbow Blvd, Ste100)",3.627819549,2.791666667,3.861445783,3.887931034,4.425806452
Ferris Steak House & Tavern (2589 Wooster Rd),3.85,2.3125,3.410714286,2.03125,2.755319149
"Morton's The Steakhouse (The Shops at the Esplanade, 2501 E. Camelback Rd.)",4.066666667,4,3.5,0,3.705882353
Donovan Steakhouse (),1.5,0,0,0,2.333333333
Ruths Chris Steak House Toronto Airport (970 Dixon Rd),2.125,2.416666667,2.055555556,2.125,2.8
Ichi Ban Japanese (2015 S Alma School Rd),3.666666667,3.55,2.6875,3.1,2.826923077
Le Steak Frites (405 Rue Saint-Antoine O),3.666666667,4,3.916666667,3.25,3.421052632
"Ah-So Sushi & Steak (15475 W McDowell Rd, Ste 105)",2.662337662,3.05,2.881355932,2.673913043,3.133333333
Hogtown Smoke (55 Colborne Street),4.208333333,4,3.7,4.25,3.6
"1130 The Restaurant (455 N 3rd St, Ste 1130)",3.648305085,3.4,3.419117647,3.292682927,3
Hayashi Japanese Steakhouse (13823 W Bell Rd),2.744680851,3.314814815,3.272058824,2.596153846,2.505434783
Lone Star Texas Grill (705 Kingston Road),2.34375,3,3.066666667,1.833333333,2.928571429
"Kasper's Grill (3130 Driwood Ct, Unit A)",3.111111111,3,2.928571429,3.166666667,2.617647059
"Amor de Brazil (2225 Matthews Township, Ste C)",3.9,3,3.6875,3.394736842,3.088235294
Mon Ami Gabi (3655 Las Vegas Blvd S),4.297937868,3.877265239,4.357003891,3.641042781,4.356511165
Claim Jumper Restaurant & Saloon (3063 W Aqua Fria Fwd),2.790816327,2.310344828,2.951612903,2.3,3.223404255
"Hokkaido Teppanyaki Steak House (3555 S Town Center Dr, Ste 101)",4.292307692,3.375,3.798076923,3.338235294,4.310483871
Skyline Restaurant (1426 Queen Street W),4.038461538,3.583333333,3.375,2.866666667,4.051724138
Moxie's Grill & Bar (56 Peel Centre Drive),3.193548387,3.444444444,3.833333333,2.888888889,2.976744186
Texas Roadhouse (1616 N. 75Th Ave),3.984693878,2.541666667,2.976190476,3.769230769,3.785714286
TGI Fridays (4000 W Flamingo Rd),2.75,3.163934426,2.460784314,3,2.304761905
Montana's BBQ & Bar (75 Consumers Dr),2.25,4.5,2.9,2.5,2.423076923
The Carlton (500 Grant St),4.15625,3.566666667,3.769230769,2.833333333,3.555555556
Boulder Station Hotel & Casino (4111 Boulder Hwy),3.121794872,3.1,2.626262626,2.910447761,3.551136364
Gibbys (414 Rue Principale),3.333333333,0,0,3.5,3.5
High Seas Restaurant (1086 Islington Avenue),4.722222222,3.5,4.833333333,3.5,4.444444444
Au Vieux Duluth Restaurants (1755 Boulevard Industriel),3.166666667,2,2,1.5,2.833333333
Bâton Rouge Steakhouse & Bar (3839 Boulevard Saint-Jean),3.2,2,3.833333333,3.5,3.55
Applebee's Grill + Bar (2651 N 75th Ave),1.85,2.282608696,2.043478261,3,2.285714286
BlueBlood Steakhouse (1 Austin Terrace),3.2375,3.722222222,2.911764706,2.833333333,3.738636364
Sushi Lounge & steakhouse (1112 Nevada Hwy),5,0,4.5,0,4.5
Matador Pizza & Steak House (4625 Varsity Drive NW),3.583333333,4,3.642857143,2.653846154,3.05
Moxie's Grill & Bar (1815 Liverpool Rd),3.583333333,3.888888889,3.933333333,2.928571429,4.085714286
Tony Roma's (200 E Fremont St),2.355633803,2.647058824,2.425531915,2.525423729,1.933139535
Applebee's Grill + Bar (1143 N Higley Rd),2.481481481,1.558823529,2.354166667,1.166666667,2.8
Steak on a Stone (36455 Euclid Ave),2.5,2,1.916666667,0,2.884615385
Serra Gaucha Brazilian Steakhouse (16160 N 83rd Ave),4,3.285714286,3.901639344,2.692307692,3.87628866
Village Tavern (8787 N Scottsdale Rd),4.053763441,3.942622951,3.777777778,3.528301887,3.857819905
"Canal Street (Orleans Hotel and Casino, 4500 W Tropicana Ave)",3.557142857,3.25,3.571428571,3.676470588,4.052631579
Hibachi Japanese Steakhouse (21699 Lorain Rd),2.3,2.4,2.583333333,2.25,2.902777778
"Sullivan's Steakhouse (1928 South Blvd, Ste 200)",4.1,3.90625,3.961956522,2.806818182,4.023809524
Forty Rod Roadhouse (9229 Lawyers Rd),1.75,1.666666667,1,1,1.625
Waverly's Steak House (2121 E Craig Rd),4.254237288,2.5,3.916666667,3.15625,4.396226415
Paradise Farms Prime Beef Bistro (16057 Airport Road),4,0,0,3.75,4
"Quinn's Steakhouse & Irish Bar (The Sheraton Centre, 96 Richmond St W)",3.540816327,2.71875,3.62962963,2.56,3.656862745
Brown Derby (9500 Diamond Ctr Dr),2.59375,2.071428571,1.772727273,2.071428571,2.466666667
LongHorn Steakhouse (9950 E Independence Blvd),2.777777778,2.35,2.678571429,2.9,3.155172414
Firebirds Wood Fired Grill (1930 E Williams Field Rd),4.138461538,3.2,3.460526316,2.692307692,4.094594595
Pasquales on Macleod (6806 MacLeod Trial SE),3.666666667,4,2.45,3.2,2.789473684
Carve (5255 Boulder Hwy),4.254098361,3.916666667,4.260869565,3.905405405,3.75
Gallagher's Steakhouse (3790 Las Vegas Blvd S),4.258436945,4.165517241,3.566066066,3.283842795,4.168246445
Kabuto Japanese Steak House & Sushi Bar (1001 E Wt Harris Blvd),2.662162162,2.807692308,2.825,2.892857143,3.336363636
Gyubee Japanese BBQ - Downtown (335 Bloor Street W),4.376923077,4.541666667,4.163265306,3.97826087,4.336363636
The Capital Grille (25389 Cedar Rd),4.359649123,3.416666667,3.823529412,3.323529412,4.132075472
Moxie's Grill & Bar (159 York Blvd),3.432835821,2.942857143,3.11627907,2.637931034,2.819277108
8 Seasons Grille (45 S Bassett St),2.852941176,4,3.477272727,3.0625,3.722222222
Tequila Family Mexican Restaurant (1109 Cherry Rd),3.736842105,2.944444444,3.666666667,4.125,3.712121212
"Honmachi (1263 E. Silverado Ranch Blvd., # 106)",3.8,0,2.4,2.5,3.125
Big Foot Smoke House And Bar (16945 Leslie Street),2.625,3,1,3.5,2
Claim Jumper Restaurant & Saloon (10125 W McDowell Rd),2.516666667,2.076923077,2.827956989,2.333333333,2.300699301
Durant's (2611 N Central Ave),4.341309824,4.352112676,4.452531646,3.082191781,4.358156028
All Star Wings & Ribs (10520 Yonge Street),2.74,2.4,3.676470588,2.166666667,3.135135135
A la Fine Pointe (2527 Rue du Centre),4,0,0,0,2.666666667
Amigo's Mexican Cantina (777 W Lake Mead Pkwy),2.266666667,1.857142857,2.66,2.625,2.921052632
Branca (1727 Dundas Street W),3.583333333,4.538461538,3.913043478,2.464285714,4.395833333
